keyword,affin_sentiments,nltk_sentiment,Real_Sentiment,,,,,,,,,
power,neu,neu,neu,,,,,,,,,
power,neu,neu,neu,,,,,,,,,
power,neu,neu,neg,,,,,,,,,
power,neu,neu,neu,,,,,,,,,
power,neu,neu,neu,,,,,,,,,
power,neu,pos,neu,,,,,,,,,
power,neu,pos,neu,,,,,,,,,
power,neu,neu,neu,,,,,,,,,
power,neu,neu,neu,,,,,,,,,
power,neu,neu,neu,,,,,,,,,
power,neu,neu,neu,,,,,,,,,
power,pos,pos,pos,,,,,,,,,
power,neu,neu,neu,,,,,,,,,
power,neu,neu,pos,,,,,,,,,
power,neu,pos,neu,,,,,,,,,
power,pos,pos,neu,,,,,,,,,
power,pos,pos,neu,,,,,,,,,
power,neu,neu,neu,,,,,,,,,
power,neu,neu,neu,,,,,,,,,
power,neu,neu,neu,,,,,,,,,
power,neu,neu,neu,,,,,,,,,
power,neu,neu,neu,,,,,,,,,
power,neu,neu,neu,,,,,,,,,
power,neu,neu,neu,,,,,,,,,
power,neu,neu,neu,,,,,,,,,
power,pos,pos,pos,,,,,,,,,
power,neu,neu,neu,,,,,,,,,
power,pos,pos,pos,,,,,,,,,
power,neu,neu,neu,,,,,,,,,
power,neu,neu,neu,,,,,,,,,
power,neu,neu,neu,,,,,,,,,
power,neu,neu,neg,,,,,,,,,
power,pos,pos,neu,,,,,,,,,
power,pos,pos,pos,,,,,,,,,
power,neu,neu,neu,,,,,,,,,
power,pos,pos,pos,,,,,,,,,
power,pos,pos,pos,,,,,,,,,
power,neu,neu,neu,,,,,,,,,
power,neu,neu,neu,,,,,,,,,
power,neu,neu,neg,,,,,,,,,
power,neu,neu,neu,,,,,,,,,
power,pos,pos,pos,,,,,,,,,
power,neg,neg,pos,,,,,,,,,
power,neu,neu,neu,,,,,,,,,
power,neu,neu,neu,,,,,,,,,
power,neu,neu,neu,,,,,,,,,
power,neu,neu,neu,,,,,,,,,
power,neu,neu,neu,,,,,,,,,
power,neu,neu,neu,,,,,,,,,
power,neu,neu,neu,,,,,,,,,
power,pos,pos,pos,,,,,,,,,
power,neu,neu,neu,,,,,,,,,
power,neu,neu,neu,,,,,,,,,
power,neu,neu,neu,,,,,,,,,
power,pos,pos,neg,,,,,,,,,
power,neu,neu,neu,,,,,,,,,
power,neu,neu,neu,,,,,,,,,
power,neu,neu,neu,,,,,,,,,
power,neu,neu,neu,,,,,,,,,
power,neu,neu,neu,,,,,,,,,
power,neu,neu,neu,,,,,,,,,
power,neu,neu,neu,,,,,,,,,
power,neu,neu,neu,,,,,,,,,
power,neu,neu,neu,,,,,,,,,
power,neu,neu,neu,,,,,,,,,
power,neu,neu,neu,,,,,,,,,
power,neu,neu,neu,,,,,,,,,
power,pos,pos,pos,,,,,,,,,
power,neu,neu,neu,,,,,,,,,
power,neu,neu,neu,,,,,,,,,
power,neu,neu,neu,,,,,,,,,
power,neu,neu,neu,,,,,,,,,
power,pos,pos,pos,,,,,,,,,
power,neu,neu,neu,,,,,,,,,
power,neu,neu,neu,,,,,,,,,
power,neu,neu,neu,,,,,,,,,
power,neu,neu,neu,,,,,,,,,
power,neu,neu,neu,,,,,,,,,
power,neu,neu,neu,,,,,,,,,
power,pos,pos,pos,,,,,,,,,
power,neu,neu,neu,,,,,,,,,
power,neu,neu,neu,,,,,,,,,
power,pos,pos,neu,,,,,,,,,
power,neu,neu,neu,,,,,,,,,
power,neu,neu,neu,,,,,,,,,
power,neu,neu,neu,,,,,,,,,
power,neu,neu,neu,,,,,,,,,
power,neu,neu,neu,,,,,,,,,
power,neu,neu,neu,,,,,,,,,
power,neu,neu,neu,,,,,,,,,
power,neu,neu,neu,,,,,,,,,
power,neu,pos,neg,,,,,,,,,
power,pos,pos,pos,,,,,,,,,
power,neu,neu,neu,,,,,,,,,
power,pos,pos,pos,,,,,,,,,
power,neu,neu,neu,,,,,,,,,
power,neu,neu,neu,,,,,,,,,
power,neu,neu,pos,,,,,,,,,
power,neu,neu,neu,,,,,,,,,
power,pos,pos,neu,,,,,,,,,
power,neu,neu,neu,,,,,,,,,
power,neu,neu,neu,,,,,,,,,
power,neu,neu,neu,,,,,,,,,
power,neu,neu,neu,,,,,,,,,
power,neu,neu,neu,,,,,,,,,
power,neu,neu,neu,,,,,,,,,
power,neu,neu,neu,,,,,,,,,
power,neu,neu,neu,,,,,,,,,
power,neu,neu,neu,,,,,,,,,
power,neu,neu,neu,,,,,,,,,
power,neu,neu,neu,,,,,,,,,
power,neu,neu,neu,,,,,,,,,
power,neu,neu,neu,,,,,,,,,
power,neu,neu,neu,,,,,,,,,
power,neu,neu,neu,,,,,,,,,
power,neu,neu,neu,,,,,,,,,
power,neu,neu,neu,,,,,,,,,
power,neu,neu,neu,,,,,,,,,
power,neu,pos,neu,,,,,,,,,
power,neu,neu,neu,,,,,,,,,
power,neg,neg,neu,,,,,,,,,
power,neu,neu,neu,,,,,,,,,
power,neu,neu,neu,,,,,,,,,
power,neu,neu,neu,,,,,,,,,
power,neu,neu,neu,,,,,,,,,
power,pos,pos,pos,,,,,,,,,
power,neu,neu,neu,,,,,,,,,
power,pos,pos,pos,,,,,,,,,
power,neu,neu,neu,,,,,,,,,
power,neg,neg,neg,,,,,,,,,
power,neu,neu,neu,,,,,,,,,
power,neu,neu,neu,,,,,,,,,
power,neu,neu,neu,,,,,,,,,
power,pos,neu,pos,,,,,,,,,
power,neu,neu,neu,,,,,,,,,
power,neu,neu,neu,,,,,,,,,
power,neu,neu,neu,,,,,,,,,
power,neu,neu,neu,,,,,,,,,
power,pos,pos,pos,,,,,,,,,
power,neu,neu,neu,,,,,,,,,
power,neu,neu,neu,,,,,,,,,
power,neu,neu,neu,,,,,,,,,
power,neu,neu,neu,,,,,,,,,
power,neu,neu,neu,,,,,,,,,
power,neu,neu,neu,,,,,,,,,
power,neu,neu,neu,,,,,,,,,
power,neg,neg,neu,,,,,,,,,
power,neu,neu,neu,,,,,,,,,
power,neu,neu,neu,,,,,,,,,
power,neu,neu,neu,,,,,,,,,
power,neu,neu,neu,,,,,,,,,
power,neu,neu,neu,,,,,,,,,
power,pos,pos,pos,,,,,,,,,
power,neu,neu,neu,,,,,,,,,
power,neu,neu,neu,,,,,,,,,
power,neu,neu,neu,,,,,,,,,
power,neu,neu,neu,,,,,,,,,
power,neu,neu,neu,,,,,,,,,
power,neu,neu,neu,,,,,,,,,
power,neg,neg,neu,,,,,,,,,
power,neu,neu,neu,,,,,,,,,
power,neu,neu,neu,,,,,,,,,
power,neu,neu,neu,,,,,,,,,
power,neu,neu,neu,,,,,,,,,
power,neu,neu,neu,,,,,,,,,
power,neg,neg,neg,,,,,,,,,
power,neu,neu,neu,,,,,,,,,
power,neu,neu,pos,,,,,,,,,
power,neu,pos,pos,,,,,,,,,
power,neu,neu,neu,,,,,,,,,
power,neu,neu,neu,,,,,,,,,
power,pos,pos,neu,,,,,,,,,
power,neu,neu,neu,,,,,,,,,
power,neu,neu,pos,,,,,,,,,
power,neu,neu,neu,,,,,,,,,
power,neu,neu,neu,,,,,,,,,
power,neu,neu,neu,,,,,,,,,
power,neu,neu,neu,,,,,,,,,
power,pos,pos,neu,,,,,,,,,
power,pos,pos,pos,,,,,,,,,
power,neu,neu,neu,,,,,,,,,
power,neu,neu,neu,,,,,,,,,
power,neu,neu,neu,,,,,,,,,
power,neu,neu,neu,,,,,,,,,
power,neu,neu,neu,,,,,,,,,
power,neu,neu,neu,,,,,,,,,
power,neu,neu,neu,,,,,,,,,
power,pos,pos,pos,,,,,,,,,
power,pos,pos,neu,,,,,,,,,
power,neu,neu,neu,,,,,,,,,
power,neu,neu,neu,,,,,,,,,
power,pos,pos,pos,,,,,,,,,
power,neu,neu,neu,,,,,,,,,
power,neu,neu,neu,,,,,,,,,
power,neu,neu,neu,,,,,,,,,
power,neu,neu,neu,,,,,,,,,
power,neu,neu,neu,,,,,,,,,
power,pos,pos,neu,,,,,,,,,
power,neu,neu,neu,,,,,,,,,
power,neu,neu,neu,,,,,,,,,
power,neu,pos,neu,,,,,,,,,
power,pos,neu,neu,,,,,,,,,
power,pos,neu,neu,,,,,,,,,
power,neu,neu,neu,,,,,,,,,
power,neu,neu,neu,,,,,,,,,
power,neu,neu,neu,,,,,,,,,
power,neu,neu,neu,,,,,,,,,
power,neu,neu,neu,,,,,,,,,
power,neu,neu,neu,,,,,,,,,
power,neu,neu,neu,,,,,,,,,
power,neu,neu,neu,,,,,,,,,
power,neu,neu,neu,,,,,,,,,
power,neu,neu,neu,,,,,,,,,
power,pos,pos,pos,,,,,,,,,
power,neu,neu,neu,,,,,,,,,
power,neu,neu,neu,,,,,,,,,
power,neu,neu,neu,,,,,,,,,
power,neu,neu,neu,,,,,,,,,
power,neu,neu,neu,,,,,,,,,
power,neu,neu,neu,,,,,,,,,
power,neu,neu,neu,,,,,,,,,
power,neu,neu,neu,,,,,,,,,
power,pos,pos,neu,,,,,,,,,
power,pos,pos,pos,,,,,,,,,
power,neu,neu,pos,,,,,,,,,
power,neu,neu,neu,,,,,,,,,
power,pos,pos,neg,,,,,,,,,
power,neu,neu,neg,,,,,,,,,
power,neu,neu,neu,,,,,,,,,
power,pos,pos,neu,,,,,,,,,
power,neu,neu,neu,,,,,,,,,
power,neu,neu,neu,,,,,,,,,
power,neu,neu,neu,,,,,,,,,
power,neu,neu,neu,,,,,,,,,
power,neu,neu,neu,,,,,,,,,
power,neu,neu,neu,,,,,,,,,
power,neu,neu,neu,,,,,,,,,
power,neu,neu,neu,,,,,,,,,
power,neu,neu,neu,,,,,,,,,
power,neu,neu,neu,,,,,,,,,
power,pos,pos,pos,,,,,,,,,
power,pos,pos,neu,,,,,,,,,
power,neu,neu,neu,,,,,,,,,
power,neu,neu,neu,,,,,,,,,
power,neu,neu,neu,,,,,,,,,
power,neu,neu,neu,,,,,,,,,
power,neu,neu,neu,,,,,,,,,
power,neu,neu,neg,,,,,,,,,
power,neu,neu,neu,,,,,,,,,
power,neu,neu,neu,,,,,,,,,
power,neu,pos,neu,,,,,,,,,
power,neu,neu,neu,,,,,,,,,
power,neu,pos,neu,,,,,,,,,
power,pos,pos,neg,,,,,,,,,
power,neu,neu,neu,,,,,,,,,
power,neu,neu,neu,,,,,,,,,
power,pos,neu,pos,,,,,,,,,
power,neu,neu,neu,,,,,,,,,
power,neu,neu,neu,,,,,,,,,
power,pos,neu,neu,,,,,,,,,
power,neu,neu,neu,,,,,,,,,
power,neu,neu,neu,,,,,,,,,
power,neu,neu,neu,,,,,,,,,
power,neu,neu,neu,,,,,,,,,
power,pos,pos,pos,,,,,,,,,
power,neu,neu,neu,,,,,,,,,
power,pos,pos,pos,,,,,,,,,
power,neg,neg,neg,,,,,,,,,
power,neu,neu,neu,,,,,,,,,
power,neu,neu,neu,,,,,,,,,
power,neu,neu,neu,,,,,,,,,
power,neu,neu,neu,,,,,,,,,
power,neu,neu,neu,,,,,,,,,
power,neu,pos,neu,,,,,,,,,
power,pos,pos,neu,,,,,,,,,
power,neu,neu,neu,,,,,,,,,
power,neu,neu,neu,,,,,,,,,
power,neu,neu,neu,,,,,,,,,
power,pos,pos,neg,,,,,,,,,
power,neu,neu,neu,,,,,,,,,
power,neu,neu,neu,,,,,,,,,
power,neu,neu,neu,,,,,,,,,
power,neu,neu,neu,,,,,,,,,
power,neu,neu,neu,,,,,,,,,
power,neu,neu,neu,,,,,,,,,
power,neu,neu,neu,,,,,,,,,
power,neu,neu,neu,,,,,,,,,
power,pos,pos,pos,,,,,,,,,
power,pos,pos,neu,,,,,,,,,
power,neu,neu,neu,,,,,,,,,
power,neu,neu,neu,,,,,,,,,
power,neu,pos,neu,,,,,,,,,
power,neu,neu,pos,,,,,,,,,
power,neu,neu,neu,,,,,,,,,
power,neu,neu,pos,,,,,,,,,
power,pos,pos,pos,,,,,,,,,
power,neu,neu,neu,,,,,,,,,
power,neu,neu,neu,,,,,,,,,
power,neu,neu,neu,,,,,,,,,
power,pos,pos,pos,,,,,,,,,
power,neu,neu,neu,,,,,,,,,
power,neu,neu,neg,,,,,,,,,
power,neg,neg,neg,,,,,,,,,
power,neu,neu,neu,,,,,,,,,
power,neu,neu,neu,,,,,,,,,
power,neu,neu,neu,,,,,,,,,
power,neu,neu,neu,,,,,,,,,
power,neu,neu,neu,,,,,,,,,
power,neu,neu,neu,,,,,,,,,
power,neu,neu,neu,,,,,,,,,
power,neu,neu,neu,,,,,,,,,
power,pos,pos,neu,,,,,,,,,
power,neu,pos,neu,,,,,,,,,
power,neu,neu,neu,,,,,,,,,
power,neu,neu,neu,,,,,,,,,
power,neu,neu,neg,,,,,,,,,
power,pos,pos,pos,,,,,,,,,
power,neu,neu,neu,,,,,,,,,
power,neu,neu,neu,,,,,,,,,
power,neu,neu,neu,,,,,,,,,
power,neu,neu,neu,,,,,,,,,
power,neu,neu,neu,,,,,,,,,
power,neu,neu,neu,,,,,,,,,
power,neu,neu,neu,,,,,,,,,
power,pos,pos,pos,,,,,,,,,
power,neu,neu,neu,,,,,,,,,
power,neu,neu,neu,,,,,,,,,
power,neu,neu,neu,,,,,,,,,
power,neu,neu,neu,,,,,,,,,
power,neu,neg,neg,,,,,,,,,
power,neu,neu,neu,,,,,,,,,
power,neu,neu,neu,,,,,,,,,
power,neu,pos,neu,,,,,,,,,
power,pos,pos,pos,,,,,,,,,
power,neu,neu,neu,,,,,,,,,
power,neu,neu,neu,,,,,,,,,
power,neu,neu,neu,,,,,,,,,
power,neu,neu,neu,,,,,,,,,
power,neu,neu,pos,,,,,,,,,
power,neu,neu,neu,,,,,,,,,
power,neu,neu,neu,,,,,,,,,
power,neu,neu,neu,,,,,,,,,
power,neu,neu,neu,,,,,,,,,
power,neu,neu,neu,,,,,,,,,
power,neu,neu,neu,,,,,,,,,
power,neu,pos,neu,,,,,,,,,
power,neu,neu,neu,,,,,,,,,
power,neu,neu,neu,,,,,,,,,
power,neu,neu,neu,,,,,,,,,
power,neu,neu,neu,,,,,,,,,
power,neu,neu,neu,,,,,,,,,
power,neu,neu,neu,,,,,,,,,
power,neu,neu,neu,,,,,,,,,
power,neu,neu,neu,,,,,,,,,
power,neu,neu,neu,,,,,,,,,
power,neu,neu,neu,,,,,,,,,
power,neu,neu,neu,,,,,,,,,
power,neu,neu,neu,,,,,,,,,
power,neu,neu,neu,,,,,,,,,
power,neu,neu,neu,,,,,,,,,
power,neu,neu,neu,,,,,,,,,
power,neu,neu,neu,,,,,,,,,
power,neu,neu,neu,,,,,,,,,
power,neu,neu,neu,,,,,,,,,
power,neu,neu,neu,,,,,,,,,
power,pos,pos,pos,,,,,,,,,
power,neu,neu,neu,,,,,,,,,
power,neu,neu,neu,,,,,,,,,
power,neu,neu,neu,,,,,,,,,
power,neu,neu,neu,,,,,,,,,
power,neu,neu,pos,,,,,,,,,
power,neu,neu,neu,,,,,,,,,
power,neu,neu,neu,,,,,,,,,
power,neu,neu,neu,,,,,,,,,
power,neu,neu,neu,,,,,,,,,
power,neu,neu,neu,,,,,,,,,
power,neu,neu,neu,,,,,,,,,
power,pos,pos,neu,,,,,,,,,
power,pos,pos,neu,,,,,,,,,
power,pos,pos,pos,,,,,,,,,
power,neu,neu,neu,,,,,,,,,
power,neu,neu,neu,,,,,,,,,
power,pos,pos,pos,,,,,,,,,
power,neu,neu,neu,,,,,,,,,
power,pos,pos,pos,,,,,,,,,
power,pos,pos,neu,,,,,,,,,
power,neu,neu,neu,,,,,,,,,
power,neu,neu,neu,,,,,,,,,
power,neu,neu,neu,,,,,,,,,
power,pos,pos,neu,,,,,,,,,
power,neu,neu,neu,,,,,,,,,
power,neu,neu,neu,,,,,,,,,
power,neu,neu,neu,,,,,,,,,
power,pos,pos,pos,,,,,,,,,
power,neu,neu,neu,,,,,,,,,
power,neu,neu,neu,,,,,,,,,
power,neu,neu,neu,,,,,,,,,
power,neu,neu,neu,,,,,,,,,
power,neu,neu,neu,,,,,,,,,
power,neu,neu,neu,,,,,,,,,
power,neu,neu,neu,,,,,,,,,
power,pos,pos,pos,,,,,,,,,
power,neu,neu,neu,,,,,,,,,
power,neu,neu,neu,,,,,,,,,
power,neu,neu,neu,,,,,,,,,
power,neu,neu,neu,,,,,,,,,
power,neu,neu,neu,,,,,,,,,
power,neu,neu,pos,,,,,,,,,
power,neu,neu,neu,,,,,,,,,
power,neu,neu,neu,,,,,,,,,
power,neu,neu,neu,,,,,,,,,
power,neu,neu,neu,,,,,,,,,
power,neu,neu,neu,,,,,,,,,
power,neu,neu,neu,,,,,,,,,
power,neu,neu,neu,,,,,,,,,
power,neg,neg,neu,,,,,,,,,
power,neu,neu,neu,,,,,,,,,
power,neu,neu,neu,,,,,,,,,
power,neu,neu,neu,,,,,,,,,
power,neu,neu,neu,,,,,,,,,
power,neu,neu,pos,,,,,,,,,
power,neu,neu,neu,,,,,,,,,
power,neu,neu,neu,,,,,,,,,
power,neu,neu,neu,,,,,,,,,
power,neu,neu,neu,,,,,,,,,
power,neu,neu,neu,,,,,,,,,
power,neg,neg,neu,,,,,,,,,
power,neu,neu,pos,,,,,,,,,
power,neu,neu,neu,,,,,,,,,
power,neu,neu,neu,,,,,,,,,
power,neu,neu,neu,,,,,,,,,
power,neu,neu,neu,,,,,,,,,
power,neu,neu,neu,,,,,,,,,
power,neu,neu,neu,,,,,,,,,
power,neu,neu,neu,,,,,,,,,
power,neu,neu,neu,,,,,,,,,
power,pos,neg,neg,,,,,,,,,
power,neu,neu,neu,,,,,,,,,
power,neu,neu,neu,,,,,,,,,
power,neg,neg,neg,,,,,,,,,
power,neu,neu,neu,,,,,,,,,
power,neu,neu,neu,,,,,,,,,
power,neu,neu,neu,,,,,,,,,
power,neu,neu,neg,,,,,,,,,
power,neu,neu,neu,,,,,,,,,
power,pos,pos,neg,,,,,,,,,
power,neu,neu,neu,,,,,,,,,
power,pos,pos,pos,,,,,,,,,
power,neu,neu,neu,,,,,,,,,
power,neu,neu,neu,,,,,,,,,
power,neu,neu,neu,,,,,,,,,
power,neu,neu,neu,,,,,,,,,
power,neu,neu,neu,,,,,,,,,
power,neu,neu,neg,,,,,,,,,
power,neu,neu,neu,,,,,,,,,
power,pos,neu,neu,,,,,,,,,
power,neu,neu,neu,,,,,,,,,
power,neu,neu,neu,,,,,,,,,
power,neu,neu,neu,,,,,,,,,
power,neu,neu,neu,,,,,,,,,
power,pos,pos,pos,,,,,,,,,
power,neu,neu,neu,,,,,,,,,
power,neu,neu,neu,,,,,,,,,
power,neu,neu,neu,,,,,,,,,
power,neu,pos,neg,,,,,,,,,
power,neu,neu,neu,,,,,,,,,
power,neu,neu,neu,,,,,,,,,
power,neu,neu,neu,,,,,,,,,
power,neu,neu,neu,,,,,,,,,
power,neu,pos,neu,,,,,,,,,
power,neu,neu,neu,,,,,,,,,
power,neg,neg,neu,,,,,,,,,
power,neu,neu,neu,,,,,,,,,
power,neu,neu,neu,,,,,,,,,
power,neu,neg,neg,,,,,,,,,
power,neu,neu,neu,,,,,,,,,
power,pos,pos,pos,,,,,,,,,
power,neu,neu,neu,,,,,,,,,
power,neu,neu,neu,,,,,,,,,
power,neu,neu,pos,,,,,,,,,
power,neu,neu,neu,,,,,,,,,
power,neu,neu,neu,,,,,,,,,
power,neu,neu,neu,,,,,,,,,
power,neu,neu,neu,,,,,,,,,
power,neu,neu,neu,,,,,,,,,
power,neu,pos,pos,,,,,,,,,
power,pos,pos,neu,,,,,,,,,
power,neu,neu,pos,,,,,,,,,
power,neu,neu,neu,,,,,,,,,
power,neu,neu,neu,,,,,,,,,
power,pos,neu,neu,,,,,,,,,
power,pos,pos,neu,,,,,,,,,
power,neu,neu,neu,,,,,,,,,
power,neu,neg,neg,,,,,,,,,
power,neu,neu,neu,,,,,,,,,
power,neu,neu,neu,,,,,,,,,
power,neu,neu,pos,,,,,,,,,
power,pos,neg,pos,,,,,,,,,
power,pos,pos,pos,,,,,,,,,
power,neu,neu,neu,,,,,,,,,
power,neu,neu,neu,,,,,,,,,
power,pos,neu,neu,,,,,,,,,
power,neu,neu,neu,,,,,,,,,
power,neu,neu,neu,,,,,,,,,
power,neu,neu,neu,,,,,,,,,
power,neu,neu,neu,,,,,,,,,
power,neu,neu,neu,,,,,,,,,
power,neu,neu,neu,,,,,,,,,
power,neu,neu,neu,,,,,,,,,
power,neu,neu,neu,,,,,,,,,
power,neu,neu,neu,,,,,,,,,
power,neu,neu,neu,,,,,,,,,
power,neu,neu,neu,,,,,,,,,
power,neu,neu,pos,,,,,,,,,
power,neu,neu,neu,,,,,,,,,
power,neu,neu,neu,,,,,,,,,
power,neu,neu,neu,,,,,,,,,
power,neu,neu,neu,,,,,,,,,
power,neu,neu,neu,,,,,,,,,
power,neu,neu,neu,,,,,,,,,
power,pos,pos,pos,,,,,,,,,
power,neu,neu,neu,,,,,,,,,
power,neu,neu,neu,,,,,,,,,
power,pos,pos,pos,,,,,,,,,
power,neu,neu,neu,,,,,,,,,
power,neu,neu,neu,,,,,,,,,
power,neu,pos,neu,,,,,,,,,
power,neu,neu,neu,,,,,,,,,
power,neu,neu,neu,,,,,,,,,
power,neu,neu,neg,,,,,,,,,
power,pos,pos,pos,,,,,,,,,
power,neu,neu,neu,,,,,,,,,
power,neu,neu,neu,,,,,,,,,
power,neu,neu,neu,,,,,,,,,
power,neu,neu,neu,,,,,,,,,
power,neu,neu,neu,,,,,,,,,
power,neu,neu,neu,,,,,,,,,
power,neu,neu,neu,,,,,,,,,
power,neu,neu,neu,,,,,,,,,
power,pos,pos,pos,,,,,,,,,
power,pos,pos,pos,,,,,,,,,
power,neu,neu,neu,,,,,,,,,
power,pos,pos,pos,,,,,,,,,
power,pos,pos,neu,,,,,,,,,
power,neu,neu,neu,,,,,,,,,
power,neu,neu,neu,,,,,,,,,
power,neu,neu,neu,,,,,,,,,
power,neu,neu,neu,,,,,,,,,
power,neu,neu,neu,,,,,,,,,
power,neu,neu,pos,,,,,,,,,
power,neu,neu,neu,,,,,,,,,
power,neu,neu,neu,,,,,,,,,
power,neu,neu,neu,,,,,,,,,
power,neu,neu,neu,,,,,,,,,
power,neu,neu,neu,,,,,,,,,
power,neu,neu,neg,,,,,,,,,
power,neu,neu,neg,,,,,,,,,
power,neu,neu,neu,,,,,,,,,
power,neu,neu,neu,,,,,,,,,
power,pos,pos,pos,,,,,,,,,
power,neu,neu,pos,,,,,,,,,
power,neu,neu,neu,,,,,,,,,
power,neu,neu,neu,,,,,,,,,
power,neu,neu,neu,,,,,,,,,
power,neu,neu,neu,,,,,,,,,
power,neu,neu,neu,,,,,,,,,
power,neu,neu,neu,,,,,,,,,
power,neu,neu,neu,,,,,,,,,
power,neu,neu,neu,,,,,,,,,
power,neu,neu,neu,,,,,,,,,
power,neu,neu,neu,,,,,,,,,
power,neu,neu,neu,,,,,,,,,
power,neu,neu,neu,,,,,,,,,
power,neu,neu,neu,,,,,,,,,
power,neu,neu,neu,,,,,,,,,
power,neu,neu,neu,,,,,,,,,
power,neu,neu,neu,,,,,,,,,
power,neu,neu,neu,,,,,,,,,
power,pos,pos,neu,,,,,,,,,
power,pos,pos,pos,,,,,,,,,
power,neu,neu,neu,,,,,,,,,
power,neu,neu,neu,,,,,,,,,
power,neu,neu,neu,,,,,,,,,
power,neu,neu,neu,,,,,,,,,
power,neg,neg,neu,,,,,,,,,
power,neu,neu,neu,,,,,,,,,
power,neu,neu,neu,,,,,,,,,
power,neu,neu,neu,,,,,,,,,
power,neu,neu,neu,,,,,,,,,
power,neu,neu,neu,,,,,,,,,
power,neu,neu,neg,,,,,,,,,
power,neu,pos,pos,,,,,,,,,
power,neu,neu,neu,,,,,,,,,
power,neu,neu,neu,,,,,,,,,
power,neu,neu,neu,,,,,,,,,
power,neu,neu,neu,,,,,,,,,
power,neu,neu,neu,,,,,,,,,
power,neu,neu,neu,,,,,,,,,
power,neu,neu,neu,,,,,,,,,
power,neu,neu,neu,,,,,,,,,
power,pos,pos,pos,,,,,,,,,
power,neu,neu,neu,,,,,,,,,
power,pos,pos,neu,,,,,,,,,
power,neu,neu,neu,,,,,,,,,
power,neu,neu,pos,,,,,,,,,
power,neu,neu,neu,,,,,,,,,
power,neu,neu,neu,,,,,,,,,
power,neu,neu,neu,,,,,,,,,
power,pos,pos,neu,,,,,,,,,
power,neu,neu,neu,,,,,,,,,
power,neu,neu,neu,,,,,,,,,
power,neu,neu,pos,,,,,,,,,
power,neu,neu,neg,,,,,,,,,
power,pos,pos,pos,,,,,,,,,
power,neu,neu,neu,,,,,,,,,
power,neu,neu,neu,,,,,,,,,
power,neu,neu,neu,,,,,,,,,
power,neu,neu,neu,,,,,,,,,
power,neu,neu,neu,,,,,,,,,
power,pos,pos,pos,,,,,,,,,
power,pos,pos,pos,,,,,,,,,
power,neu,neu,neu,,,,,,,,,
power,neu,neu,neu,,,,,,,,,
power,neu,neu,neu,,,,,,,,,
power,neu,neu,neu,,,,,,,,,
power,neu,neu,neu,,,,,,,,,
power,neu,neu,neu,,,,,,,,,
power,neu,neu,neu,,,,,,,,,
power,neu,neu,neu,,,,,,,,,
power,neg,neg,neu,,,,,,,,,
power,neu,neu,pos,,,,,,,,,
power,neu,pos,neu,,,,,,,,,
power,neu,neu,neu,,,,,,,,,
power,neu,neu,neu,,,,,,,,,
power,neu,neu,neu,,,,,,,,,
power,neu,neu,neu,,,,,,,,,
power,neu,neu,neu,,,,,,,,,
power,neu,neu,neu,,,,,,,,,
power,neu,neu,neu,,,,,,,,,
power,pos,pos,neu,,,,,,,,,
power,neu,neu,neu,,,,,,,,,
power,neu,neu,neu,,,,,,,,,
power,pos,pos,neu,,,,,,,,,
power,neu,neu,neu,,,,,,,,,
power,pos,pos,neu,,,,,,,,,
power,pos,pos,pos,,,,,,,,,
power,neu,neu,neu,,,,,,,,,
power,neu,neu,neu,,,,,,,,,
power,pos,pos,pos,,,,,,,,,
power,neu,neu,neu,,,,,,,,,
power,neu,neu,neu,,,,,,,,,
power,neu,neu,neu,,,,,,,,,
power,neu,neu,neu,,,,,,,,,
power,neu,neu,neu,,,,,,,,,
power,neu,neu,neu,,,,,,,,,
power,neu,neu,neu,,,,,,,,,
power,neu,neu,neu,,,,,,,,,
power,neu,neu,neu,,,,,,,,,
power,neu,neu,neu,,,,,,,,,
power,pos,pos,neg,,,,,,,,,
power,pos,pos,neu,,,,,,,,,
power,neu,neu,neu,,,,,,,,,
power,neu,neu,neu,,,,,,,,,
power,neu,neu,neu,,,,,,,,,
power,neu,neu,neu,,,,,,,,,
power,pos,pos,pos,,,,,,,,,
power,neu,neu,neu,,,,,,,,,
power,neu,neu,neu,,,,,,,,,
power,neu,neu,neu,,,,,,,,,
power,pos,pos,neu,,,,,,,,,
power,pos,pos,neu,,,,,,,,,
power,neu,neu,neu,,,,,,,,,
power,pos,pos,neu,,,,,,,,,
power,neu,neu,neu,,,,,,,,,
power,neu,neu,neu,,,,,,,,,
power,neu,neu,neu,,,,,,,,,
power,pos,pos,pos,,,,,,,,,
power,neu,neu,pos,,,,,,,,,
power,neu,neu,neu,,,,,,,,,
power,neu,neu,neu,,,,,,,,,
power,neu,neu,pos,,,,,,,,,
power,pos,pos,pos,,,,,,,,,
power,neu,neu,neu,,,,,,,,,
power,neu,neu,neu,,,,,,,,,
power,neu,neu,neu,,,,,,,,,
power,neu,neu,neu,,,,,,,,,
power,neu,neu,neu,,,,,,,,,
power,pos,pos,neu,,,,,,,,,
power,neg,neg,neu,,,,,,,,,
power,neu,neu,neu,,,,,,,,,
power,neu,neu,neu,,,,,,,,,
power,neu,neu,neu,,,,,,,,,
power,neg,neg,neu,,,,,,,,,
power,neu,neu,neu,,,,,,,,,
power,neu,neu,neu,,,,,,,,,
power,neu,neu,neu,,,,,,,,,
power,neu,neu,neu,,,,,,,,,
power,neu,neu,neu,,,,,,,,,
